b,t,scale,MW
lignite,2021-01-28T03:00:00,1.0,19457.035
lignite,2021-01-28T06:00:00,1.0,19457.035
lignite,2021-01-28T09:00:00,1.0,19457.035
lignite,2021-01-28T12:00:00,1.0,19457.035
lignite,2021-01-28T15:00:00,1.0,19457.035
lignite,2021-01-28T18:00:00,1.0,19457.035
lignite,2021-01-28T21:00:00,1.0,19271.228628523877
lignite,2021-01-29T00:00:00,1.0,12728.266430842992
lignite,2021-01-29T03:00:00,1.0,16400.75734524457
lignite,2021-01-29T06:00:00,1.0,19457.035
lignite,2021-01-29T09:00:00,1.0,19457.035
lignite,2021-01-29T12:00:00,1.0,19457.035
lignite,2021-01-29T15:00:00,1.0,19457.035
lignite,2021-01-29T18:00:00,1.0,19457.035
lignite,2021-01-29T21:00:00,1.0,13170.226385079168
lignite,2021-01-30T00:00:00,1.0,8218.632812787251
lignite,2021-01-30T03:00:00,1.0,9135.873694663482
lignite,2021-01-30T06:00:00,1.0,16375.503803872216
lignite,2021-01-30T09:00:00,1.0,19457.035
lignite,2021-01-30T12:00:00,1.0,19457.035
lignite,2021-01-30T15:00:00,1.0,19457.035
lignite,2021-01-30T18:00:00,1.0,19457.035
lignite,2021-01-30T21:00:00,1.0,15434.906839116346
lignite,2021-01-31T00:00:00,1.0,9997.303873160363
lignite,2021-01-31T03:00:00,1.0,8065.175949373937
lignite,2021-01-31T06:00:00,1.0,12385.513965370395
lignite,2021-01-31T09:00:00,1.0,18429.962806028303
lignite,2021-01-31T12:00:00,1.0,16467.66054137867
lignite,2021-01-31T15:00:00,1.0,19457.035
lignite,2021-01-31T18:00:00,1.0,19384.246202537066
lignite,2021-01-31T21:00:00,1.0,14530.851491817772
lignite,2021-02-01T00:00:00,1.0,8936.717950227969
lignite,2021-02-01T03:00:00,1.0,15032.120755184282
lignite,2021-02-01T06:00:00,1.0,19457.035
lignite,2021-02-01T09:00:00,1.0,19457.035
lignite,2021-02-01T12:00:00,1.0,19457.035
lignite,2021-02-01T15:00:00,1.0,19457.035
lignite,2021-02-01T18:00:00,1.0,19457.035
lignite,2021-02-01T21:00:00,1.0,19457.035
lignite,2021-02-02T00:00:00,1.0,14602.320655984138
lignite,2021-02-02T03:00:00,1.0,19457.035
lignite,2021-02-02T06:00:00,1.0,19457.035
lignite,2021-02-02T09:00:00,1.0,19457.035
lignite,2021-02-02T12:00:00,1.0,19457.035
lignite,2021-02-02T15:00:00,1.0,19457.035
lignite,2021-02-02T18:00:00,1.0,19457.035
lignite,2021-02-02T21:00:00,1.0,15860.376327032027
lignite,2021-02-03T00:00:00,1.0,9751.537196147965
lignite,2021-02-03T03:00:00,1.0,14977.614941860185
lignite,2021-02-03T06:00:00,1.0,19457.035
lignite,2021-02-03T09:00:00,1.0,19457.035
lignite,2021-02-03T12:00:00,1.0,19457.035
lignite,2021-02-03T15:00:00,1.0,19457.035
lignite,2021-02-03T18:00:00,1.0,19457.035
lignite,2021-02-03T21:00:00,1.0,13258.926442390268
lignite,2021-02-04T00:00:00,1.0,6986.715332202839
lignite,2021-02-04T03:00:00,1.0,13576.5335363772
lignite,2021-02-04T06:00:00,1.0,19457.035
lignite,2021-02-04T09:00:00,1.0,19457.035
lignite,2021-02-04T12:00:00,1.0,19457.035
lignite,2021-02-04T15:00:00,1.0,19457.035
lignite,2021-02-04T18:00:00,1.0,19457.035
lignite,2021-02-04T21:00:00,1.0,17366.59077398707
lignite,2021-02-05T00:00:00,1.0,11601.533699611504
lignite,2021-02-05T03:00:00,1.0,16574.463265945873
lignite,2021-02-05T06:00:00,1.0,19457.035
lignite,2021-02-05T09:00:00,1.0,19457.035
lignite,2021-02-05T12:00:00,1.0,19457.035
lignite,2021-02-05T15:00:00,1.0,19457.035
lignite,2021-02-05T18:00:00,1.0,19457.035
lignite,2021-02-05T21:00:00,1.0,13317.036041194526
lignite,2021-02-06T00:00:00,1.0,6475.161667805853
lignite,2021-02-06T03:00:00,1.0,6396.017461906824
lignite,2021-02-06T06:00:00,1.0,10618.276082879056
lignite,2021-02-06T09:00:00,1.0,13127.443250452387
lignite,2021-02-06T12:00:00,1.0,6894.174652634785
lignite,2021-02-06T15:00:00,1.0,4708.199581522211
lignite,2021-02-06T18:00:00,1.0,0.0
lignite,2021-02-06T21:00:00,1.0,0.0
lignite,2021-02-07T00:00:00,1.0,0.0
lignite,2021-02-07T03:00:00,1.0,0.0
lignite,2021-02-07T06:00:00,1.0,0.0
lignite,2021-02-07T09:00:00,1.0,0.0
lignite,2021-02-07T12:00:00,1.0,0.0
lignite,2021-02-07T15:00:00,1.0,0.0
lignite,2021-02-07T18:00:00,1.0,0.0
lignite,2021-02-07T21:00:00,1.0,0.0
lignite,2021-02-08T00:00:00,1.0,0.0
lignite,2021-02-08T03:00:00,1.0,0.0
lignite,2021-02-08T06:00:00,1.0,0.0
lignite,2021-02-08T09:00:00,1.0,0.0
lignite,2021-02-08T12:00:00,1.0,0.0
lignite,2021-02-08T15:00:00,1.0,1336.9265545250419
lignite,2021-02-08T18:00:00,1.0,4023.920512655288
lignite,2021-02-08T21:00:00,1.0,1559.6278376660703
lignite,2021-02-09T00:00:00,1.0,0.0
lignite,2021-02-09T03:00:00,1.0,3954.7484071222934
lignite,2021-02-09T06:00:00,1.0,16025.608371233222
lignite,2021-02-09T09:00:00,1.0,15223.854774264964
lignite,2021-02-09T12:00:00,1.0,17105.313747202563
lignite,2021-02-09T15:00:00,1.0,19457.035
lignite,2021-02-09T18:00:00,1.0,17973.04659119312
lignite,2021-02-09T21:00:00,1.0,11116.81303131182
lignite,2021-02-10T00:00:00,1.0,5815.528571597304
lignite,2021-02-10T03:00:00,1.0,7343.571220657061
lignite,2021-02-10T06:00:00,1.0,16627.925295900175
lignite,2021-02-10T09:00:00,1.0,10754.907115454847
lignite,2021-02-10T12:00:00,1.0,10379.776629820615
lignite,2021-02-10T15:00:00,1.0,14992.86759218861
lignite,2021-02-10T18:00:00,1.0,11746.699166890368
lignite,2021-02-10T21:00:00,1.0,8869.56587768293
lignite,2021-02-11T00:00:00,1.0,8264.218762459172
lignite,2021-02-11T03:00:00,1.0,14348.872996319882
lignite,2021-02-11T06:00:00,1.0,19457.035
lignite,2021-02-11T09:00:00,1.0,19457.035
lignite,2021-02-11T12:00:00,1.0,19457.035
lignite,2021-02-11T15:00:00,1.0,19457.035
lignite,2021-02-11T18:00:00,1.0,19457.035
lignite,2021-02-11T21:00:00,1.0,11202.722049624219
lignite,2021-02-12T00:00:00,1.0,7658.928394150847
lignite,2021-02-12T03:00:00,1.0,10197.641465109871
lignite,2021-02-12T06:00:00,1.0,13044.902634813701
lignite,2021-02-12T09:00:00,1.0,71.56695002383276
lignite,2021-02-12T12:00:00,1.0,61.84128790723844
lignite,2021-02-12T15:00:00,1.0,13040.452140027108
lignite,2021-02-12T18:00:00,1.0,8647.51807933046
lignite,2021-02-12T21:00:00,1.0,3801.8887155999
lignite,2021-02-13T00:00:00,1.0,4564.778929316151
lignite,2021-02-13T03:00:00,1.0,5962.9344359104
lignite,2021-02-13T06:00:00,1.0,6803.724135923108
lignite,2021-02-13T09:00:00,1.0,0.0
lignite,2021-02-13T12:00:00,1.0,0.0
lignite,2021-02-13T15:00:00,1.0,16059.837246991287
lignite,2021-02-13T18:00:00,1.0,13371.845621234952
lignite,2021-02-13T21:00:00,1.0,6046.1032862688335
lignite,2021-02-14T00:00:00,1.0,0.0
lignite,2021-02-14T03:00:00,1.0,0.0
lignite,2021-02-14T06:00:00,1.0,0.0
lignite,2021-02-14T09:00:00,1.0,0.0
lignite,2021-02-14T12:00:00,1.0,0.0
lignite,2021-02-14T15:00:00,1.0,0.0
lignite,2021-02-14T18:00:00,1.0,0.0
lignite,2021-02-14T21:00:00,1.0,0.0
nuclear,2021-01-18T00:00:00,1.0,4050.0
nuclear,2021-01-18T03:00:00,1.0,4050.0
nuclear,2021-01-18T06:00:00,1.0,4050.0
nuclear,2021-01-18T09:00:00,1.0,4050.0
nuclear,2021-01-18T12:00:00,1.0,4050.0
nuclear,2021-01-18T15:00:00,1.0,4050.0
nuclear,2021-01-18T18:00:00,1.0,4050.0
nuclear,2021-01-18T21:00:00,1.0,4050.0
nuclear,2021-01-19T00:00:00,1.0,3542.821837762589
nuclear,2021-01-19T03:00:00,1.0,4050.0
nuclear,2021-01-19T06:00:00,1.0,4050.0
nuclear,2021-01-19T09:00:00,1.0,4050.0
nuclear,2021-01-19T12:00:00,1.0,4050.0
nuclear,2021-01-19T15:00:00,1.0,4050.0
nuclear,2021-01-19T18:00:00,1.0,4050.0
nuclear,2021-01-19T21:00:00,1.0,0.0
nuclear,2021-01-20T00:00:00,1.0,0.0
nuclear,2021-01-20T03:00:00,1.0,0.0
nuclear,2021-01-20T06:00:00,1.0,1247.8032856106292
nuclear,2021-01-20T09:00:00,1.0,0.0
nuclear,2021-01-20T12:00:00,1.0,0.0
nuclear,2021-01-20T15:00:00,1.0,4050.0
nuclear,2021-01-20T18:00:00,1.0,99.35739112331066
nuclear,2021-01-20T21:00:00,1.0,0.0
nuclear,2021-01-21T00:00:00,1.0,0.0
nuclear,2021-01-21T03:00:00,1.0,0.0
nuclear,2021-01-21T06:00:00,1.0,0.0
nuclear,2021-01-21T09:00:00,1.0,0.0
nuclear,2021-01-21T12:00:00,1.0,0.0
nuclear,2021-01-21T15:00:00,1.0,1558.3211541063647
nuclear,2021-01-21T18:00:00,1.0,0.0
nuclear,2021-01-21T21:00:00,1.0,0.0
nuclear,2021-01-22T00:00:00,1.0,0.0
nuclear,2021-01-22T03:00:00,1.0,0.0
nuclear,2021-01-22T06:00:00,1.0,4050.0
nuclear,2021-01-22T09:00:00,1.0,4050.0
nuclear,2021-01-22T12:00:00,1.0,4050.0
nuclear,2021-01-22T15:00:00,1.0,4050.0
nuclear,2021-01-22T18:00:00,1.0,4050.0
nuclear,2021-01-22T21:00:00,1.0,4050.0
nuclear,2021-01-23T00:00:00,1.0,4050.0
nuclear,2021-01-23T03:00:00,1.0,4050.0
nuclear,2021-01-23T06:00:00,1.0,4050.0
nuclear,2021-01-23T09:00:00,1.0,4050.0
nuclear,2021-01-23T12:00:00,1.0,4050.0
nuclear,2021-01-23T15:00:00,1.0,4050.0
nuclear,2021-01-23T18:00:00,1.0,4050.0
nuclear,2021-01-23T21:00:00,1.0,4050.0
nuclear,2021-01-24T00:00:00,1.0,4050.0
nuclear,2021-01-24T03:00:00,1.0,4050.0
nuclear,2021-01-24T06:00:00,1.0,4050.0
nuclear,2021-01-24T09:00:00,1.0,4050.0
nuclear,2021-01-24T12:00:00,1.0,4050.0
nuclear,2021-01-24T15:00:00,1.0,4050.0
nuclear,2021-01-24T18:00:00,1.0,4050.0
nuclear,2021-01-24T21:00:00,1.0,4050.0
nuclear,2021-01-25T00:00:00,1.0,4050.0
nuclear,2021-01-25T03:00:00,1.0,4050.0
nuclear,2021-01-25T06:00:00,1.0,4050.0
nuclear,2021-01-25T09:00:00,1.0,4050.0
nuclear,2021-01-25T12:00:00,1.0,4050.0
nuclear,2021-01-25T15:00:00,1.0,4050.0
nuclear,2021-01-25T18:00:00,1.0,4050.0
nuclear,2021-01-25T21:00:00,1.0,4050.0
nuclear,2021-01-26T00:00:00,1.0,4050.0
nuclear,2021-01-26T03:00:00,1.0,4050.0
nuclear,2021-01-26T06:00:00,1.0,4050.0
nuclear,2021-01-26T09:00:00,1.0,4050.0
nuclear,2021-01-26T12:00:00,1.0,4050.0
nuclear,2021-01-26T15:00:00,1.0,4050.0
nuclear,2021-01-26T18:00:00,1.0,4050.0
nuclear,2021-01-26T21:00:00,1.0,4050.0
nuclear,2021-01-27T00:00:00,1.0,4050.0
nuclear,2021-01-27T03:00:00,1.0,4050.0
nuclear,2021-01-27T06:00:00,1.0,4050.0
nuclear,2021-01-27T09:00:00,1.0,4050.0
nuclear,2021-01-27T12:00:00,1.0,4050.0
nuclear,2021-01-27T15:00:00,1.0,4050.0
nuclear,2021-01-27T18:00:00,1.0,4050.0
nuclear,2021-01-27T21:00:00,1.0,4050.0
nuclear,2021-01-28T00:00:00,1.0,4050.0
nuclear,2021-01-28T03:00:00,1.0,4050.0
nuclear,2021-01-28T06:00:00,1.0,4050.0
nuclear,2021-01-28T09:00:00,1.0,4050.0
nuclear,2021-01-28T12:00:00,1.0,4050.0
nuclear,2021-01-28T15:00:00,1.0,4050.0
nuclear,2021-01-28T18:00:00,1.0,4050.0
nuclear,2021-01-28T21:00:00,1.0,4050.0
nuclear,2021-01-29T00:00:00,1.0,4050.0
nuclear,2021-01-29T03:00:00,1.0,4050.0
nuclear,2021-01-29T06:00:00,1.0,4050.0
nuclear,2021-01-29T09:00:00,1.0,4050.0
nuclear,2021-01-29T12:00:00,1.0,4050.0
nuclear,2021-01-29T15:00:00,1.0,4050.0
nuclear,2021-01-29T18:00:00,1.0,4050.0
nuclear,2021-01-29T21:00:00,1.0,4050.0
nuclear,2021-01-30T00:00:00,1.0,4050.0
nuclear,2021-01-30T03:00:00,1.0,4050.0
nuclear,2021-01-30T06:00:00,1.0,4050.0
nuclear,2021-01-30T09:00:00,1.0,4050.0
nuclear,2021-01-30T12:00:00,1.0,4050.0
nuclear,2021-01-30T15:00:00,1.0,4050.0
nuclear,2021-01-30T18:00:00,1.0,4050.0
nuclear,2021-01-30T21:00:00,1.0,4050.0
nuclear,2021-01-31T00:00:00,1.0,4050.0
nuclear,2021-01-31T03:00:00,1.0,4050.0
nuclear,2021-01-31T06:00:00,1.0,4050.0
nuclear,2021-01-31T09:00:00,1.0,4050.0
nuclear,2021-01-31T12:00:00,1.0,4050.0
nuclear,2021-01-31T15:00:00,1.0,4050.0
nuclear,2021-01-31T18:00:00,1.0,4050.0
nuclear,2021-01-31T21:00:00,1.0,4050.0
nuclear,2021-02-01T00:00:00,1.0,4050.0
nuclear,2021-02-01T03:00:00,1.0,4050.0
nuclear,2021-02-01T06:00:00,1.0,4050.0
nuclear,2021-02-01T09:00:00,1.0,4050.0
nuclear,2021-02-01T12:00:00,1.0,4050.0
nuclear,2021-02-01T15:00:00,1.0,4050.0
nuclear,2021-02-01T18:00:00,1.0,4050.0
nuclear,2021-02-01T21:00:00,1.0,4050.0
nuclear,2021-02-02T00:00:00,1.0,4050.0
nuclear,2021-02-02T03:00:00,1.0,4050.0
nuclear,2021-02-02T06:00:00,1.0,4050.0
nuclear,2021-02-02T09:00:00,1.0,4050.0
nuclear,2021-02-02T12:00:00,1.0,4050.0
nuclear,2021-02-02T15:00:00,1.0,4050.0
nuclear,2021-02-02T18:00:00,1.0,4050.0
nuclear,2021-02-02T21:00:00,1.0,4050.0
nuclear,2021-02-03T00:00:00,1.0,4050.0
nuclear,2021-02-03T03:00:00,1.0,4050.0
nuclear,2021-02-03T06:00:00,1.0,4050.0
nuclear,2021-02-03T09:00:00,1.0,4050.0
nuclear,2021-02-03T12:00:00,1.0,4050.0
nuclear,2021-02-03T15:00:00,1.0,4050.0
nuclear,2021-02-03T18:00:00,1.0,4050.0
nuclear,2021-02-03T21:00:00,1.0,4050.0
nuclear,2021-02-04T00:00:00,1.0,4050.0
nuclear,2021-02-04T03:00:00,1.0,4050.0
nuclear,2021-02-04T06:00:00,1.0,4050.0
nuclear,2021-02-04T09:00:00,1.0,4050.0
nuclear,2021-02-04T12:00:00,1.0,4050.0
nuclear,2021-02-04T15:00:00,1.0,4050.0
nuclear,2021-02-04T18:00:00,1.0,4050.0
nuclear,2021-02-04T21:00:00,1.0,4050.0
nuclear,2021-02-05T00:00:00,1.0,4050.0
nuclear,2021-02-05T03:00:00,1.0,4050.0
nuclear,2021-02-05T06:00:00,1.0,4050.0
nuclear,2021-02-05T09:00:00,1.0,4050.0
nuclear,2021-02-05T12:00:00,1.0,4050.0
nuclear,2021-02-05T15:00:00,1.0,4050.0
nuclear,2021-02-05T18:00:00,1.0,4050.0
nuclear,2021-02-05T21:00:00,1.0,4050.0
nuclear,2021-02-06T00:00:00,1.0,4050.0
nuclear,2021-02-06T03:00:00,1.0,4050.0
nuclear,2021-02-06T06:00:00,1.0,4050.0
nuclear,2021-02-06T09:00:00,1.0,4050.0
nuclear,2021-02-06T12:00:00,1.0,4050.0
nuclear,2021-02-06T15:00:00,1.0,4050.0
nuclear,2021-02-06T18:00:00,1.0,4050.0
nuclear,2021-02-06T21:00:00,1.0,4050.0
nuclear,2021-02-07T00:00:00,1.0,4050.0
nuclear,2021-02-07T03:00:00,1.0,205.23718960963015
nuclear,2021-02-07T06:00:00,1.0,17.970239603535447
nuclear,2021-02-07T09:00:00,1.0,3993.329268315836
nuclear,2021-02-07T12:00:00,1.0,1566.1438791338587
nuclear,2021-02-07T15:00:00,1.0,2774.482146628172
nuclear,2021-02-07T18:00:00,1.0,0.0
nuclear,2021-02-07T21:00:00,1.0,0.0
nuclear,2021-02-08T00:00:00,1.0,0.0
nuclear,2021-02-08T03:00:00,1.0,4050.0
nuclear,2021-02-08T06:00:00,1.0,4050.0
nuclear,2021-02-08T09:00:00,1.0,4050.0
nuclear,2021-02-08T12:00:00,1.0,4050.0
nuclear,2021-02-08T15:00:00,1.0,4050.0
nuclear,2021-02-08T18:00:00,1.0,4050.0
nuclear,2021-02-08T21:00:00,1.0,4050.0
nuclear,2021-02-09T00:00:00,1.0,4050.0
nuclear,2021-02-09T03:00:00,1.0,4050.0
nuclear,2021-02-09T06:00:00,1.0,4050.0
nuclear,2021-02-09T09:00:00,1.0,4050.0
nuclear,2021-02-09T12:00:00,1.0,4050.0
nuclear,2021-02-09T15:00:00,1.0,4050.0
nuclear,2021-02-09T18:00:00,1.0,4050.0
nuclear,2021-02-09T21:00:00,1.0,4050.0
nuclear,2021-02-10T00:00:00,1.0,4050.0
nuclear,2021-02-10T03:00:00,1.0,4050.0
nuclear,2021-02-10T06:00:00,1.0,4050.0
nuclear,2021-02-10T09:00:00,1.0,4050.0
nuclear,2021-02-10T12:00:00,1.0,4050.0
nuclear,2021-02-10T15:00:00,1.0,4050.0
nuclear,2021-02-10T18:00:00,1.0,4050.0
nuclear,2021-02-10T21:00:00,1.0,4050.0
nuclear,2021-02-11T00:00:00,1.0,4050.0
nuclear,2021-02-11T03:00:00,1.0,4050.0
nuclear,2021-02-11T06:00:00,1.0,4050.0
nuclear,2021-02-11T09:00:00,1.0,4050.0
nuclear,2021-02-11T12:00:00,1.0,4050.0
nuclear,2021-02-11T15:00:00,1.0,4050.0
nuclear,2021-02-11T18:00:00,1.0,4050.0
nuclear,2021-02-11T21:00:00,1.0,4050.0
nuclear,2021-02-12T00:00:00,1.0,4050.0
nuclear,2021-02-12T03:00:00,1.0,4050.0
nuclear,2021-02-12T06:00:00,1.0,4050.0
nuclear,2021-02-12T09:00:00,1.0,4050.0
nuclear,2021-02-12T12:00:00,1.0,4050.0
nuclear,2021-02-12T15:00:00,1.0,4050.0
nuclear,2021-02-12T18:00:00,1.0,4050.0
nuclear,2021-02-12T21:00:00,1.0,4050.0
nuclear,2021-02-13T00:00:00,1.0,4050.0
nuclear,2021-02-13T03:00:00,1.0,4050.0
nuclear,2021-02-13T06:00:00,1.0,4050.0
nuclear,2021-02-13T09:00:00,1.0,4050.0
nuclear,2021-02-13T12:00:00,1.0,4050.0
nuclear,2021-02-13T15:00:00,1.0,4050.0
nuclear,2021-02-13T18:00:00,1.0,4050.0
nuclear,2021-02-13T21:00:00,1.0,4050.0
nuclear,2021-02-14T00:00:00,1.0,4050.0
nuclear,2021-02-14T03:00:00,1.0,4050.0
nuclear,2021-02-14T06:00:00,1.0,4050.0
nuclear,2021-02-14T09:00:00,1.0,4050.0
nuclear,2021-02-14T12:00:00,1.0,4050.0
nuclear,2021-02-14T15:00:00,1.0,4050.0
nuclear,2021-02-14T18:00:00,1.0,4050.0
nuclear,2021-02-14T21:00:00,1.0,4050.0
other_firm,2021-01-18T00:00:00,1.0,9083.526630395041
other_firm,2021-01-18T03:00:00,1.0,11174.560833
other_firm,2021-01-18T06:00:00,1.0,11174.560833
other_firm,2021-01-18T09:00:00,1.0,11174.560833
other_firm,2021-01-18T12:00:00,1.0,2888.738365944235
other_firm,2021-01-18T15:00:00,1.0,3277.4119109012026
other_firm,2021-01-18T18:00:00,1.0,0.0
other_firm,2021-01-18T21:00:00,1.0,0.0
other_firm,2021-01-19T00:00:00,1.0,0.0
other_firm,2021-01-19T03:00:00,1.0,0.0
other_firm,2021-01-19T06:00:00,1.0,0.0
other_firm,2021-01-19T09:00:00,1.0,0.0
other_firm,2021-01-19T12:00:00,1.0,0.0
other_firm,2021-01-19T15:00:00,1.0,0.0
other_firm,2021-01-19T18:00:00,1.0,0.0
other_firm,2021-01-19T21:00:00,1.0,0.0
other_firm,2021-01-20T00:00:00,1.0,0.0
other_firm,2021-01-20T03:00:00,1.0,0.0
other_firm,2021-01-20T06:00:00,1.0,0.0
other_firm,2021-01-20T09:00:00,1.0,0.0
other_firm,2021-01-20T12:00:00,1.0,0.0
other_firm,2021-01-20T15:00:00,1.0,0.0
other_firm,2021-01-20T18:00:00,1.0,0.0
other_firm,2021-01-20T21:00:00,1.0,0.0
other_firm,2021-01-21T00:00:00,1.0,0.0
other_firm,2021-01-21T03:00:00,1.0,0.0
other_firm,2021-01-21T06:00:00,1.0,0.0
other_firm,2021-01-21T09:00:00,1.0,0.0
other_firm,2021-01-21T12:00:00,1.0,0.0
other_firm,2021-01-21T15:00:00,1.0,0.0
other_firm,2021-01-21T18:00:00,1.0,0.0
other_firm,2021-01-21T21:00:00,1.0,0.0
other_firm,2021-01-22T00:00:00,1.0,0.0
other_firm,2021-01-22T03:00:00,1.0,0.0
other_firm,2021-01-22T06:00:00,1.0,0.0
other_firm,2021-01-22T09:00:00,1.0,0.0
other_firm,2021-01-22T12:00:00,1.0,0.0
other_firm,2021-01-22T15:00:00,1.0,10343.279721935294
other_firm,2021-01-22T18:00:00,1.0,8522.348438885136
other_firm,2021-01-22T21:00:00,1.0,4667.612492426015
other_firm,2021-01-23T00:00:00,1.0,5909.247856169317
other_firm,2021-01-23T03:00:00,1.0,7552.724350211007
other_firm,2021-01-23T06:00:00,1.0,8648.939458320809
other_firm,2021-01-23T09:00:00,1.0,6773.303458712038
other_firm,2021-01-23T12:00:00,1.0,8391.610208380403
other_firm,2021-01-23T15:00:00,1.0,11174.560833
other_firm,2021-01-23T18:00:00,1.0,11174.560833
other_firm,2021-01-23T21:00:00,1.0,11174.560833
other_firm,2021-01-24T00:00:00,1.0,11174.560833
other_firm,2021-01-24T03:00:00,1.0,6832.217483942273
other_firm,2021-01-24T06:00:00,1.0,7644.097697372639
other_firm,2021-01-24T09:00:00,1.0,11174.560833
other_firm,2021-01-24T12:00:00,1.0,11174.560833
other_firm,2021-01-24T15:00:00,1.0,11174.560833
other_firm,2021-01-24T18:00:00,1.0,11174.560833
other_firm,2021-01-24T21:00:00,1.0,11174.560833
other_firm,2021-01-25T00:00:00,1.0,11174.560833
other_firm,2021-01-25T03:00:00,1.0,11174.560833
other_firm,2021-01-25T06:00:00,1.0,11174.560833
other_firm,2021-01-25T09:00:00,1.0,11174.560833
other_firm,2021-01-25T12:00:00,1.0,11174.560833
other_firm,2021-01-25T15:00:00,1.0,11174.560833
other_firm,2021-01-25T18:00:00,1.0,11174.560833
other_firm,2021-01-25T21:00:00,1.0,11174.560833
other_firm,2021-01-26T00:00:00,1.0,11174.560833
other_firm,2021-01-26T03:00:00,1.0,11174.560833
other_firm,2021-01-26T06:00:00,1.0,11174.560833
other_firm,2021-01-26T09:00:00,1.0,11174.560833
other_firm,2021-01-26T12:00:00,1.0,11174.560833
other_firm,2021-01-26T15:00:00,1.0,11174.560833
other_firm,2021-01-26T18:00:00,1.0,11174.560833
other_firm,2021-01-26T21:00:00,1.0,11174.560833
other_firm,2021-01-27T00:00:00,1.0,11174.560833
other_firm,2021-01-27T03:00:00,1.0,11174.560833
other_firm,2021-01-27T06:00:00,1.0,11174.560833
other_firm,2021-01-27T09:00:00,1.0,11174.560833
other_firm,2021-01-27T12:00:00,1.0,11174.560833
other_firm,2021-01-27T15:00:00,1.0,11174.560833
other_firm,2021-01-27T18:00:00,1.0,11174.560833
other_firm,2021-01-27T21:00:00,1.0,11174.560833
other_firm,2021-01-28T00:00:00,1.0,11174.560833
other_firm,2021-01-28T03:00:00,1.0,11174.560833
other_firm,2021-01-28T06:00:00,1.0,11174.560833
other_firm,2021-01-28T09:00:00,1.0,11174.560833
other_firm,2021-01-28T12:00:00,1.0,11174.560833
other_firm,2021-01-28T15:00:00,1.0,11174.560833
other_firm,2021-01-28T18:00:00,1.0,11174.560833
other_firm,2021-01-28T21:00:00,1.0,11174.560833
other_firm,2021-01-29T00:00:00,1.0,11174.560833
other_firm,2021-01-29T03:00:00,1.0,11174.560833
other_firm,2021-01-29T06:00:00,1.0,11174.560833
other_firm,2021-01-29T09:00:00,1.0,11174.560833
other_firm,2021-01-29T12:00:00,1.0,11174.560833
other_firm,2021-01-29T15:00:00,1.0,11174.560833
other_firm,2021-01-29T18:00:00,1.0,11174.560833
other_firm,2021-01-29T21:00:00,1.0,11174.560833
other_firm,2021-01-30T00:00:00,1.0,11174.560833
other_firm,2021-01-30T03:00:00,1.0,11174.560833
other_firm,2021-01-30T06:00:00,1.0,11174.560833
other_firm,2021-01-30T09:00:00,1.0,11174.560833
other_firm,2021-01-30T12:00:00,1.0,11174.560833
other_firm,2021-01-30T15:00:00,1.0,11174.560833
other_firm,2021-01-30T18:00:00,1.0,11174.560833
other_firm,2021-01-30T21:00:00,1.0,11174.560833
other_firm,2021-01-31T00:00:00,1.0,11174.560833
other_firm,2021-01-31T03:00:00,1.0,11174.560833
other_firm,2021-01-31T06:00:00,1.0,11174.560833
other_firm,2021-01-31T09:00:00,1.0,11174.560833
other_firm,2021-01-31T12:00:00,1.0,11174.560833
other_firm,2021-01-31T15:00:00,1.0,11174.560833
other_firm,2021-01-31T18:00:00,1.0,11174.560833
other_firm,2021-01-31T21:00:00,1.0,11174.560833
other_firm,2021-02-01T00:00:00,1.0,11174.560833
other_firm,2021-02-01T03:00:00,1.0,11174.560833
other_firm,2021-02-01T06:00:00,1.0,11174.560833
other_firm,2021-02-01T09:00:00,1.0,11174.560833
other_firm,2021-02-01T12:00:00,1.0,11174.560833
other_firm,2021-02-01T15:00:00,1.0,11174.560833
other_firm,2021-02-01T18:00:00,1.0,11174.560833
other_firm,2021-02-01T21:00:00,1.0,11174.560833
other_firm,2021-02-02T00:00:00,1.0,11174.560833
other_firm,2021-02-02T03:00:00,1.0,11174.560833
other_firm,2021-02-02T06:00:00,1.0,11174.560833
other_firm,2021-02-02T09:00:00,1.0,11174.560833
other_firm,2021-02-02T12:00:00,1.0,11174.560833
other_firm,2021-02-02T15:00:00,1.0,11174.560833
other_firm,2021-02-02T18:00:00,1.0,11174.560833
other_firm,2021-02-02T21:00:00,1.0,11174.560833
other_firm,2021-02-03T00:00:00,1.0,11174.560833
other_firm,2021-02-03T03:00:00,1.0,11174.560833
other_firm,2021-02-03T06:00:00,1.0,11174.560833
other_firm,2021-02-03T09:00:00,1.0,11174.560833
other_firm,2021-02-03T12:00:00,1.0,11174.560833
other_firm,2021-02-03T15:00:00,1.0,11174.560833
other_firm,2021-02-03T18:00:00,1.0,11174.560833
other_firm,2021-02-03T21:00:00,1.0,11174.560833
other_firm,2021-02-04T00:00:00,1.0,11174.560833
other_firm,2021-02-04T03:00:00,1.0,11174.560833
other_firm,2021-02-04T06:00:00,1.0,11174.560833
other_firm,2021-02-04T09:00:00,1.0,11174.560833
other_firm,2021-02-04T12:00:00,1.0,11174.560833
other_firm,2021-02-04T15:00:00,1.0,11174.560833
other_firm,2021-02-04T18:00:00,1.0,11174.560833
other_firm,2021-02-04T21:00:00,1.0,11174.560833
other_firm,2021-02-05T00:00:00,1.0,11174.560833
