n,k,t,scale,MW
DE0,ccgt,2021-02-07T21:00:00,1.0,1640.0
DE0,ocgt,2021-01-25T00:00:00,1.0,740.0
DE0,ocgt,2021-01-25T03:00:00,1.0,0.0
DE0,ocgt,2021-01-25T06:00:00,1.0,0.0
DE0,ocgt,2021-01-25T09:00:00,1.0,0.0
DE0,ocgt,2021-01-25T12:00:00,1.0,0.0
DE0,ocgt,2021-01-25T15:00:00,1.0,0.0
DE0,ocgt,2021-01-25T18:00:00,1.0,0.0
DE0,ocgt,2021-01-25T21:00:00,1.0,0.0
DE0,ocgt,2021-01-26T00:00:00,1.0,0.0
DE0,ocgt,2021-01-26T03:00:00,1.0,0.0
DE0,ocgt,2021-01-26T06:00:00,1.0,0.0
DE0,ocgt,2021-01-26T09:00:00,1.0,0.0
DE0,ocgt,2021-01-26T12:00:00,1.0,0.0
DE0,ocgt,2021-01-26T15:00:00,1.0,0.0
DE0,ocgt,2021-01-26T18:00:00,1.0,0.0
DE0,ocgt,2021-01-26T21:00:00,1.0,0.0
DE0,ocgt,2021-01-27T00:00:00,1.0,0.0
DE0,ocgt,2021-01-27T03:00:00,1.0,0.0
DE0,ocgt,2021-01-27T06:00:00,1.0,0.0
DE0,ocgt,2021-01-27T09:00:00,1.0,0.0
DE0,ocgt,2021-01-27T12:00:00,1.0,0.0
DE0,ocgt,2021-01-27T15:00:00,1.0,0.0
DE0,ocgt,2021-01-27T18:00:00,1.0,0.0
DE0,ocgt,2021-01-27T21:00:00,1.0,740.0
DE0,ocgt,2021-01-28T00:00:00,1.0,740.0
DE0,ocgt,2021-01-28T03:00:00,1.0,740.0
DE0,ocgt,2021-01-28T06:00:00,1.0,740.0
DE0,ocgt,2021-01-28T09:00:00,1.0,740.0
DE0,ocgt,2021-01-28T12:00:00,1.0,740.0
DE0,ocgt,2021-01-28T15:00:00,1.0,740.0
DE0,ocgt,2021-01-28T18:00:00,1.0,740.0
DE0,ocgt,2021-01-28T21:00:00,1.0,740.0
DE0,ocgt,2021-01-29T00:00:00,1.0,740.0
DE0,ocgt,2021-01-29T03:00:00,1.0,0.0
DE0,ocgt,2021-01-29T06:00:00,1.0,740.0
DE0,ocgt,2021-01-29T09:00:00,1.0,740.0
DE0,ocgt,2021-01-29T12:00:00,1.0,740.0
DE0,ocgt,2021-01-29T15:00:00,1.0,740.0
DE0,ocgt,2021-01-29T18:00:00,1.0,740.0
DE0,ocgt,2021-01-29T21:00:00,1.0,740.0
DE0,ocgt,2021-01-30T00:00:00,1.0,0.0
DE0,ocgt,2021-01-30T03:00:00,1.0,15.407966999999715
DE0,ocgt,2021-01-30T06:00:00,1.0,740.0
DE0,ocgt,2021-01-30T09:00:00,1.0,740.0
DE0,ocgt,2021-01-30T12:00:00,1.0,0.0
DE0,ocgt,2021-01-30T15:00:00,1.0,740.0
DE0,ocgt,2021-01-30T18:00:00,1.0,740.0
DE0,ocgt,2021-01-30T21:00:00,1.0,740.0
DE0,ocgt,2021-01-31T00:00:00,1.0,0.0
DE0,ocgt,2021-01-31T03:00:00,1.0,0.0
DE0,ocgt,2021-01-31T06:00:00,1.0,740.0
DE0,ocgt,2021-01-31T09:00:00,1.0,0.0
DE0,ocgt,2021-01-31T12:00:00,1.0,740.0
DE0,ocgt,2021-01-31T15:00:00,1.0,740.0
DE0,ocgt,2021-01-31T18:00:00,1.0,740.0
DE0,ocgt,2021-01-31T21:00:00,1.0,740.0
DE0,ocgt,2021-02-01T00:00:00,1.0,740.0
DE0,ocgt,2021-02-01T03:00:00,1.0,0.0
DE0,ocgt,2021-02-01T06:00:00,1.0,740.0
DE0,ocgt,2021-02-01T09:00:00,1.0,732.6697119999995
DE0,ocgt,2021-02-01T12:00:00,1.0,740.0
DE0,ocgt,2021-02-01T15:00:00,1.0,740.0
DE0,ocgt,2021-02-01T18:00:00,1.0,740.0
DE0,ocgt,2021-02-01T21:00:00,1.0,740.0
DE0,ocgt,2021-02-02T00:00:00,1.0,740.0
DE0,ocgt,2021-02-02T03:00:00,1.0,740.0
DE0,ocgt,2021-02-02T06:00:00,1.0,740.0
DE0,ocgt,2021-02-02T09:00:00,1.0,0.0
DE0,ocgt,2021-02-02T12:00:00,1.0,740.0
DE0,ocgt,2021-02-02T15:00:00,1.0,740.0
DE0,ocgt,2021-02-02T18:00:00,1.0,740.0
DE0,ocgt,2021-02-02T21:00:00,1.0,740.0
DE0,ocgt,2021-02-03T00:00:00,1.0,740.0
DE0,ocgt,2021-02-03T03:00:00,1.0,0.0
DE0,ocgt,2021-02-03T06:00:00,1.0,740.0
DE0,ocgt,2021-02-03T09:00:00,1.0,740.0
DE0,ocgt,2021-02-03T12:00:00,1.0,740.0
DE0,ocgt,2021-02-03T15:00:00,1.0,740.0
DE0,ocgt,2021-02-03T18:00:00,1.0,740.0
DE0,ocgt,2021-02-03T21:00:00,1.0,0.0
DE0,ocgt,2021-02-04T00:00:00,1.0,0.0
DE0,ocgt,2021-02-04T03:00:00,1.0,740.0
DE0,ocgt,2021-02-04T06:00:00,1.0,0.0
DE0,ocgt,2021-02-04T09:00:00,1.0,0.0
DE0,ocgt,2021-02-04T12:00:00,1.0,0.0
DE0,ocgt,2021-02-04T15:00:00,1.0,0.0
DE0,ocgt,2021-02-04T18:00:00,1.0,0.0
DE0,ocgt,2021-02-04T21:00:00,1.0,0.0
DE0,ocgt,2021-02-05T00:00:00,1.0,0.0
DE0,ocgt,2021-02-05T03:00:00,1.0,0.0
DE0,ocgt,2021-02-05T06:00:00,1.0,740.0
DE0,ocgt,2021-02-05T09:00:00,1.0,0.0
DE0,ocgt,2021-02-05T12:00:00,1.0,0.0
DE0,ocgt,2021-02-05T15:00:00,1.0,0.0
DE0,ocgt,2021-02-05T18:00:00,1.0,0.0
DE0,ocgt,2021-02-05T21:00:00,1.0,0.0
DE0,ocgt,2021-02-06T00:00:00,1.0,0.0
DE0,ocgt,2021-02-06T03:00:00,1.0,740.0
DE0,ocgt,2021-02-06T06:00:00,1.0,740.0
DE0,ocgt,2021-02-06T09:00:00,1.0,0.0
DE0,ocgt,2021-02-06T12:00:00,1.0,0.0
DE0,ocgt,2021-02-06T15:00:00,1.0,0.0
DE0,ocgt,2021-02-06T18:00:00,1.0,0.0
DE0,ocgt,2021-02-06T21:00:00,1.0,740.0
DE0,ocgt,2021-02-07T00:00:00,1.0,740.0
DE0,ocgt,2021-02-07T03:00:00,1.0,740.0
DE0,ocgt,2021-02-07T06:00:00,1.0,740.0
DE0,ocgt,2021-02-07T09:00:00,1.0,0.0
DE0,ocgt,2021-02-07T12:00:00,1.0,0.0
DE0,ocgt,2021-02-07T15:00:00,1.0,0.0
DE0,ocgt,2021-02-07T18:00:00,1.0,740.0
DE0,ocgt,2021-02-07T21:00:00,1.0,740.0
DE0,offwind,2021-01-25T00:00:00,1.0,591.36
DE0,offwind,2021-01-25T03:00:00,1.0,643.968
DE0,offwind,2021-01-25T06:00:00,1.0,695.808
DE0,offwind,2021-01-25T09:00:00,1.0,0.0
DE0,offwind,2021-01-25T12:00:00,1.0,0.0
DE0,offwind,2021-01-25T15:00:00,1.0,0.0
DE0,offwind,2021-01-25T18:00:00,1.0,879.232
DE0,offwind,2021-01-25T21:00:00,1.0,915.5840000000001
DE0,offwind,2021-01-26T00:00:00,1.0,993.0240000000001
DE0,offwind,2021-01-26T03:00:00,1.0,1006.2080000000001
DE0,offwind,2021-01-26T06:00:00,1.0,1012.864
DE0,offwind,2021-01-26T09:00:00,1.0,0.0
DE0,offwind,2021-01-26T12:00:00,1.0,0.0
DE0,offwind,2021-01-26T15:00:00,1.0,0.0
DE0,offwind,2021-01-26T18:00:00,1.0,974.336
DE0,offwind,2021-01-26T21:00:00,1.0,948.992
DE0,offwind,2021-01-27T00:00:00,1.0,839.6800000000001
DE0,offwind,2021-01-27T03:00:00,1.0,795.136
DE0,offwind,2021-01-27T06:00:00,1.0,747.3919999999999
DE0,offwind,2021-01-27T09:00:00,1.0,0.0
DE0,offwind,2021-01-27T12:00:00,1.0,0.0
DE0,offwind,2021-01-27T15:00:00,1.0,0.0
DE0,offwind,2021-01-27T18:00:00,1.0,540.032
DE0,offwind,2021-01-27T21:00:00,1.0,488.192
DE0,offwind,2021-01-28T00:00:00,1.0,41.1648
DE0,offwind,2021-01-28T03:00:00,1.0,40.5604224
DE0,offwind,2021-01-28T06:00:00,1.0,37.2736
DE0,offwind,2021-01-28T09:00:00,1.0,31.5317376
DE0,offwind,2021-01-28T12:00:00,1.0,25.15968
DE0,offwind,2021-01-28T15:00:00,1.0,20.129471999999996
DE0,offwind,2021-01-28T18:00:00,1.0,17.6768
DE0,offwind,2021-01-28T21:00:00,1.0,18.0013056
DE0,offwind,2021-01-29T00:00:00,1.0,28.4544
DE0,offwind,2021-01-29T03:00:00,1.0,34.3008384
DE0,offwind,2021-01-29T06:00:00,1.0,39.842560000000006
DE0,offwind,2021-01-29T09:00:00,1.0,43.5429504
DE0,offwind,2021-01-29T12:00:00,1.0,45.215999999999994
DE0,offwind,2021-01-29T15:00:00,1.0,46.4625792
DE0,offwind,2021-01-29T18:00:00,1.0,50.236160000000005
DE0,offwind,2021-01-29T21:00:00,1.0,58.9871232
DE0,offwind,2021-01-30T00:00:00,1.0,101.71391999999999
DE0,offwind,2021-01-30T03:00:00,1.0,119.8424448
DE0,offwind,2021-01-30T06:00:00,1.0,133.595136
DE0,offwind,2021-01-30T09:00:00,1.0,138.85144319999998
DE0,offwind,2021-01-30T12:00:00,1.0,136.543232
DE0,offwind,2021-01-30T15:00:00,1.0,132.3197184
DE0,offwind,2021-01-30T18:00:00,1.0,133.643264
DE0,offwind,2021-01-30T21:00:00,1.0,144.4791552
DE0,offwind,2021-01-31T00:00:00,1.0,178.74432
DE0,offwind,2021-01-31T03:00:00,1.0,195.30497279999997
DE0,offwind,2021-01-31T06:00:00,1.0,202.57280000000003
DE0,offwind,2021-01-31T09:00:00,1.0,196.6217472
DE0,offwind,2021-01-31T12:00:00,1.0,181.16352
DE0,offwind,2021-01-31T15:00:00,1.0,164.8276224
DE0,offwind,2021-01-31T18:00:00,1.0,155.89376
DE0,offwind,2021-01-31T21:00:00,1.0,157.43777279999998
DE0,offwind,2021-02-01T00:00:00,1.0,144.42496
DE0,offwind,2021-02-01T03:00:00,1.0,147.9748096
DE0,offwind,2021-02-01T06:00:00,1.0,143.49926399999998
DE0,offwind,2021-02-01T09:00:00,1.0,129.75189759999998
DE0,offwind,2021-02-01T12:00:00,1.0,111.00467199999999
DE0,offwind,2021-02-01T15:00:00,1.0,93.53879040000001
DE0,offwind,2021-02-01T18:00:00,1.0,82.084864
DE0,offwind,2021-02-01T21:00:00,1.0,77.0366976
DE0,offwind,2021-02-02T00:00:00,1.0,51.456
DE0,offwind,2021-02-02T03:00:00,1.0,49.634342399999994
DE0,offwind,2021-02-02T06:00:00,1.0,45.2608
DE0,offwind,2021-02-02T09:00:00,1.0,38.5858176
DE0,offwind,2021-02-02T12:00:00,1.0,31.449599999999997
DE0,offwind,2021-02-02T15:00:00,1.0,25.831871999999997
DE0,offwind,2021-02-02T18:00:00,1.0,22.97984
DE0,offwind,2021-02-02T21:00:00,1.0,23.1008256
DE0,offwind,2021-02-03T00:00:00,1.0,22.763519999999996
DE0,offwind,2021-02-03T03:00:00,1.0,28.0301184
DE0,offwind,2021-02-03T06:00:00,1.0,32.81152
DE0,offwind,2021-02-03T09:00:00,1.0,35.5826304
DE0,offwind,2021-02-03T12:00:00,1.0,36.172799999999995
DE0,offwind,2021-02-03T15:00:00,1.0,36.205939199999996
DE0,offwind,2021-02-03T18:00:00,1.0,38.6432
DE0,offwind,2021-02-03T21:00:00,1.0,45.9656832
DE0,offwind,2021-02-04T00:00:00,1.0,591.36
DE0,offwind,2021-02-04T03:00:00,1.0,643.968
DE0,offwind,2021-02-04T06:00:00,1.0,695.808
DE0,offwind,2021-02-04T09:00:00,1.0,0.0
DE0,offwind,2021-02-04T12:00:00,1.0,0.0
DE0,offwind,2021-02-04T15:00:00,1.0,0.0
DE0,offwind,2021-02-04T18:00:00,1.0,879.232
DE0,offwind,2021-02-04T21:00:00,1.0,915.5840000000001
DE0,offwind,2021-02-05T00:00:00,1.0,993.0240000000001
DE0,offwind,2021-02-05T03:00:00,1.0,1006.2080000000001
DE0,offwind,2021-02-05T06:00:00,1.0,1012.864
DE0,offwind,2021-02-05T09:00:00,1.0,0.0
DE0,offwind,2021-02-05T12:00:00,1.0,0.0
DE0,offwind,2021-02-05T15:00:00,1.0,0.0
DE0,offwind,2021-02-05T18:00:00,1.0,974.336
DE0,offwind,2021-02-05T21:00:00,1.0,948.992
DE0,offwind,2021-02-06T00:00:00,1.0,839.6800000000001
DE0,offwind,2021-02-06T03:00:00,1.0,795.136
DE0,offwind,2021-02-06T06:00:00,1.0,747.3919999999999
DE0,offwind,2021-02-06T09:00:00,1.0,0.0
DE0,offwind,2021-02-06T12:00:00,1.0,0.0
DE0,offwind,2021-02-06T15:00:00,1.0,592.768
DE0,offwind,2021-02-06T18:00:00,1.0,540.032
DE0,offwind,2021-02-06T21:00:00,1.0,488.192
DE0,offwind,2021-02-07T00:00:00,1.0,343.04
DE0,offwind,2021-02-07T03:00:00,1.0,302.464
DE0,offwind,2021-02-07T06:00:00,1.0,266.24
DE0,offwind,2021-02-07T09:00:00,1.0,235.136
DE0,offwind,2021-02-07T12:00:00,1.0,209.664
DE0,offwind,2021-02-07T15:00:00,1.0,190.07999999999998
DE0,offwind,2021-02-07T18:00:00,1.0,176.768
DE0,offwind,2021-02-07T21:00:00,1.0,169.984
DE0,onwind,2021-01-25T00:00:00,1.0,2184.0
DE0,onwind,2021-01-25T03:00:00,1.0,2378.48
DE0,onwind,2021-01-25T06:00:00,1.0,2569.8399999999997
DE0,onwind,2021-01-25T09:00:00,1.0,0.0
DE0,onwind,2021-01-25T12:00:00,1.0,0.0
DE0,onwind,2021-01-25T15:00:00,1.0,0.0
DE0,onwind,2021-01-25T18:00:00,1.0,3247.4
DE0,onwind,2021-01-25T21:00:00,1.0,3381.56
DE0,onwind,2021-01-26T00:00:00,1.0,3667.5600000000004
DE0,onwind,2021-01-26T03:00:00,1.0,3715.92
DE0,onwind,2021-01-26T06:00:00,1.0,3740.88
DE0,onwind,2021-01-26T09:00:00,1.0,0.0
DE0,onwind,2021-01-26T12:00:00,1.0,0.0
DE0,onwind,2021-01-26T15:00:00,1.0,0.0
DE0,onwind,2021-01-26T18:00:00,1.0,3598.3999999999996
DE0,onwind,2021-01-26T21:00:00,1.0,3504.8
DE0,onwind,2021-01-27T00:00:00,1.0,3100.76
DE0,onwind,2021-01-27T03:00:00,1.0,2936.44
DE0,onwind,2021-01-27T06:00:00,1.0,2760.1600000000003
DE0,onwind,2021-01-27T09:00:00,1.0,0.0
DE0,onwind,2021-01-27T12:00:00,1.0,0.0
DE0,onwind,2021-01-27T15:00:00,1.0,0.0
DE0,onwind,2021-01-27T18:00:00,1.0,1994.72
DE0,onwind,2021-01-27T21:00:00,1.0,1802.8400000000001
DE0,onwind,2021-01-28T00:00:00,1.0,152.06879999999998
DE0,onwind,2021-01-28T03:00:00,1.0,149.784336
DE0,onwind,2021-01-28T06:00:00,1.0,137.6648
DE0,onwind,2021-01-28T09:00:00,1.0,116.45244
DE0,onwind,2021-01-28T12:00:00,1.0,92.91359999999999
DE0,onwind,2021-01-28T15:00:00,1.0,74.3418
DE0,onwind,2021-01-28T18:00:00,1.0,65.26
DE0,onwind,2021-01-28T21:00:00,1.0,66.46707599999999
DE0,onwind,2021-01-29T00:00:00,1.0,105.06599999999999
DE0,onwind,2021-01-29T03:00:00,1.0,126.71801999999998
DE0,onwind,2021-01-29T06:00:00,1.0,147.186
DE0,onwind,2021-01-29T09:00:00,1.0,160.85082
DE0,onwind,2021-01-29T12:00:00,1.0,166.998
DE0,onwind,2021-01-29T15:00:00,1.0,171.65257200000002
DE0,onwind,2021-01-29T18:00:00,1.0,185.49439999999998
DE0,onwind,2021-01-29T21:00:00,1.0,217.869444
DE0,onwind,2021-01-30T00:00:00,1.0,375.6479999999999
DE0,onwind,2021-01-30T03:00:00,1.0,442.6351279999999
DE0,onwind,2021-01-30T06:00:00,1.0,493.40927999999997
DE0,onwind,2021-01-30T09:00:00,1.0,512.7948279999999
DE0,onwind,2021-01-30T12:00:00,1.0,504.26271999999994
DE0,onwind,2021-01-30T15:00:00,1.0,488.64348000000007
DE0,onwind,2021-01-30T18:00:00,1.0,493.60480000000007
DE0,onwind,2021-01-30T21:00:00,1.0,533.610168
DE0,onwind,2021-01-31T00:00:00,1.0,660.1608000000001
DE0,onwind,2021-01-31T03:00:00,1.0,721.260072
DE0,onwind,2021-01-31T06:00:00,1.0,748.176
DE0,onwind,2021-01-31T09:00:00,1.0,726.104808
DE0,onwind,2021-01-31T12:00:00,1.0,669.0528
DE0,onwind,2021-01-31T15:00:00,1.0,608.707008
DE0,onwind,2021-01-31T18:00:00,1.0,575.744
DE0,onwind,2021-01-31T21:00:00,1.0,581.44632
DE0,onwind,2021-02-01T00:00:00,1.0,533.33072
DE0,onwind,2021-02-01T03:00:00,1.0,546.4714839999999
DE0,onwind,2021-02-01T06:00:00,1.0,529.95072
DE0,onwind,2021-02-01T09:00:00,1.0,479.2149439999999
DE0,onwind,2021-02-01T12:00:00,1.0,409.99296
DE0,onwind,2021-02-01T15:00:00,1.0,345.45576
DE0,onwind,2021-02-01T18:00:00,1.0,303.19744
DE0,onwind,2021-02-01T21:00:00,1.0,284.488152
DE0,onwind,2021-02-02T00:00:00,1.0,190.08599999999998
DE0,onwind,2021-02-02T03:00:00,1.0,183.29313599999998
DE0,onwind,2021-02-02T06:00:00,1.0,167.1644
DE0,onwind,2021-02-02T09:00:00,1.0,142.50444000000002
DE0,onwind,2021-02-02T12:00:00,1.0,116.14200000000001
DE0,onwind,2021-02-02T15:00:00,1.0,95.40180000000001
DE0,onwind,2021-02-02T18:00:00,1.0,84.838
DE0,onwind,2021-02-02T21:00:00,1.0,85.29627599999999
DE0,onwind,2021-02-03T00:00:00,1.0,84.05279999999999
DE0,onwind,2021-02-03T03:00:00,1.0,103.55202
DE0,onwind,2021-02-03T06:00:00,1.0,121.21200000000002
DE0,onwind,2021-02-03T09:00:00,1.0,131.44482
DE0,onwind,2021-02-03T12:00:00,1.0,133.5984
DE0,onwind,2021-02-03T15:00:00,1.0,133.760172
DE0,onwind,2021-02-03T18:00:00,1.0,142.688
DE0,onwind,2021-02-03T21:00:00,1.0,169.774644
DE0,onwind,2021-02-04T00:00:00,1.0,2184.0
DE0,onwind,2021-02-04T03:00:00,1.0,2378.48
DE0,onwind,2021-02-04T06:00:00,1.0,2569.8399999999997
DE0,onwind,2021-02-04T09:00:00,1.0,0.0
DE0,onwind,2021-02-04T12:00:00,1.0,0.0
DE0,onwind,2021-02-04T15:00:00,1.0,0.0
DE0,onwind,2021-02-04T18:00:00,1.0,3247.4
DE0,onwind,2021-02-04T21:00:00,1.0,3381.56
DE0,onwind,2021-02-05T00:00:00,1.0,3667.5600000000004
DE0,onwind,2021-02-05T03:00:00,1.0,3715.92
DE0,onwind,2021-02-05T06:00:00,1.0,3740.88
DE0,onwind,2021-02-05T09:00:00,1.0,0.0
DE0,onwind,2021-02-05T12:00:00,1.0,0.0
DE0,onwind,2021-02-05T15:00:00,1.0,0.0
DE0,onwind,2021-02-05T18:00:00,1.0,3598.3999999999996
DE0,onwind,2021-02-05T21:00:00,1.0,3504.8
DE0,onwind,2021-02-06T00:00:00,1.0,3100.76
DE0,onwind,2021-02-06T03:00:00,1.0,2936.44
DE0,onwind,2021-02-06T06:00:00,1.0,2760.1600000000003
DE0,onwind,2021-02-06T09:00:00,1.0,1231.2280000000028
DE0,onwind,2021-02-06T12:00:00,1.0,0.0
DE0,onwind,2021-02-06T15:00:00,1.0,2189.2
DE0,onwind,2021-02-06T18:00:00,1.0,1994.72
DE0,onwind,2021-02-06T21:00:00,1.0,1802.8400000000001
DE0,onwind,2021-02-07T00:00:00,1.0,1267.24
DE0,onwind,2021-02-07T03:00:00,1.0,1116.96
DE0,onwind,2021-02-07T06:00:00,1.0,983.3199999999999
DE0,onwind,2021-02-07T09:00:00,1.0,868.4000000000001
DE0,onwind,2021-02-07T12:00:00,1.0,774.28
DE0,onwind,2021-02-07T15:00:00,1.0,702.0
DE0,onwind,2021-02-07T18:00:00,1.0,652.6
DE0,onwind,2021-02-07T21:00:00,1.0,627.64
DE0,solar,2021-01-25T00:00:00,1.0,0.0
DE0,solar,2021-01-25T03:00:00,1.0,0.0
DE0,solar,2021-01-25T06:00:00,1.0,0.0
DE0,solar,2021-01-25T09:00:00,1.0,3111.24
DE0,solar,2021-01-25T12:00:00,1.0,4400.0
DE0,solar,2021-01-25T15:00:00,1.0,3111.24
DE0,solar,2021-01-25T18:00:00,1.0,0.0
DE0,solar,2021-01-25T21:00:00,1.0,0.0
DE0,solar,2021-01-26T00:00:00,1.0,0.0
