timestamp,scenario,modelled_marginal_price_EUR_per_MWh
2021-01-30 18:00:00,Matched reference,34.12356365517418
2021-01-30 21:00:00,Matched reference,27.079894256003442
2021-01-31 00:00:00,Matched reference,24.793026619573787
2021-01-31 03:00:00,Matched reference,24.11235378440034
2021-01-31 06:00:00,Matched reference,24.112353784400348
2021-01-31 09:00:00,Matched reference,24.112353784400344
2021-01-31 12:00:00,Matched reference,24.793026619573794
2021-01-31 15:00:00,Matched reference,34.12329608851066
2021-01-31 18:00:00,Matched reference,27.079894256003435
2021-01-31 21:00:00,Matched reference,24.112353784400344
2021-02-01 00:00:00,Matched reference,22.988794178891446
2021-02-01 03:00:00,Matched reference,24.112353784400344
2021-02-01 06:00:00,Matched reference,27.079894256003442
2021-02-01 09:00:00,Matched reference,27.07989425600344
2021-02-01 12:00:00,Matched reference,45.69762916197273
2021-02-01 15:00:00,Matched reference,46.811863801926265
2021-02-01 18:00:00,Matched reference,46.81186380192625
2021-02-01 21:00:00,Matched reference,45.697629161972735
2021-02-02 00:00:00,Matched reference,27.07989425600344
2021-02-02 03:00:00,Matched reference,34.12329608851066
2021-02-02 06:00:00,Matched reference,46.811863801926236
2021-02-02 09:00:00,Matched reference,46.81186380192625
2021-02-02 12:00:00,Matched reference,46.81186380192626
2021-02-02 15:00:00,Matched reference,46.81186380192625
2021-02-02 18:00:00,Matched reference,27.079894256003442
2021-02-02 21:00:00,Matched reference,24.112353784400344
2021-02-03 00:00:00,Matched reference,22.987936098731964
2021-02-03 03:00:00,Matched reference,22.98879417889144
2021-02-03 06:00:00,Matched reference,24.79302661957379
2021-02-03 09:00:00,Matched reference,27.07989425600344
2021-02-03 12:00:00,Matched reference,24.793026619573787
2021-02-03 15:00:00,Matched reference,24.112353784400344
2021-02-03 18:00:00,Matched reference,22.98793609873197
2021-02-03 21:00:00,Matched reference,19.99087605831129
2021-02-04 00:00:00,Matched reference,19.946680303216628
2021-02-04 03:00:00,Matched reference,20.909913755690038
2021-02-04 06:00:00,Matched reference,24.793026619573794
2021-02-04 09:00:00,Matched reference,24.112353784400348
2021-02-04 12:00:00,Matched reference,27.07989425600344
2021-02-04 15:00:00,Matched reference,46.81186380192624
2021-02-04 18:00:00,Matched reference,45.69762916197273
2021-02-04 21:00:00,Matched reference,27.079894256003442
2021-02-05 00:00:00,Matched reference,24.11235378440034
2021-02-05 03:00:00,Matched reference,24.793026619573787
2021-02-05 06:00:00,Matched reference,27.079894256003442
2021-02-05 09:00:00,Matched reference,27.079894256003435
2021-02-05 12:00:00,Matched reference,24.793026619573787
2021-02-05 15:00:00,Matched reference,27.079894256003435
2021-02-05 18:00:00,Matched reference,24.112353784400348
2021-02-05 21:00:00,Matched reference,22.987936098731968
2021-02-06 00:00:00,Matched reference,20.316373403288484
2021-02-06 03:00:00,Matched reference,20.31637340328848
2021-02-06 06:00:00,Matched reference,20.17447194526682
2021-02-06 09:00:00,Matched reference,19.990701308240766
2021-02-06 12:00:00,Matched reference,19.108529137082883
2021-02-06 15:00:00,Matched reference,19.068788765704813
2021-02-06 18:00:00,Matched reference,3.5068436497639945
2021-02-06 21:00:00,Matched reference,0.025713385949466025
2021-02-07 00:00:00,Matched reference,0.02508463639046457
2021-02-07 03:00:00,Matched reference,0.025084636390464564
2021-02-07 06:00:00,Matched reference,0.025438582499253702
2021-02-07 09:00:00,Matched reference,0.02677635561494008
2021-02-07 12:00:00,Matched reference,0.026776355614461938
2021-02-07 15:00:00,Matched reference,4.152604147883793
2021-02-07 18:00:00,Matched reference,3.696071711732883
2021-02-07 21:00:00,Matched reference,3.640595308058828
2021-02-08 00:00:00,Matched reference,0.02571338594946602
2021-02-08 03:00:00,Matched reference,19.989549100878165
2021-02-08 06:00:00,Matched reference,22.987936098731975
2021-02-08 09:00:00,Matched reference,22.813277633309234
2021-02-08 12:00:00,Matched reference,22.988794178891442
2021-02-08 15:00:00,Matched reference,24.79302661957379
2021-02-08 18:00:00,Matched reference,27.07989425600344
2021-02-08 21:00:00,Matched reference,24.79302661957378
2021-02-09 00:00:00,Matched reference,24.79302661957379
2021-02-09 03:00:00,Matched reference,27.07989425600344
2021-02-09 06:00:00,Matched reference,45.69762916197273
2021-02-09 09:00:00,Matched reference,34.12394488676513
2021-02-09 12:00:00,Matched reference,45.69762916197272
2021-02-09 15:00:00,Matched reference,46.81186380192625
2021-02-09 18:00:00,Matched reference,45.69762916197273
2021-02-09 21:00:00,Matched reference,27.079894256003442
2021-02-10 00:00:00,Matched reference,27.07989425600344
2021-02-10 03:00:00,Matched reference,27.079894256003435
2021-02-10 06:00:00,Matched reference,45.69762916197273
2021-02-10 09:00:00,Matched reference,27.079894256003435
2021-02-10 12:00:00,Matched reference,27.079894256003435
2021-02-10 15:00:00,Matched reference,34.12393893793955
2021-02-10 18:00:00,Matched reference,27.079894256003435
2021-02-10 21:00:00,Matched reference,27.079894256003445
2021-02-11 00:00:00,Matched reference,27.07989425600343
2021-02-11 03:00:00,Matched reference,34.12372578905152
2021-02-11 06:00:00,Matched reference,46.81186380192625
2021-02-11 09:00:00,Matched reference,46.81186380192624
2021-02-11 12:00:00,Matched reference,46.81186380192625
2021-02-11 15:00:00,Matched reference,47.47082320818307
2021-02-11 18:00:00,Matched reference,46.81186380192625
2021-02-11 21:00:00,Matched reference,27.079894256003442
2021-02-12 00:00:00,Matched reference,27.079894256003435
2021-02-12 03:00:00,Matched reference,27.079894256003442
2021-02-12 06:00:00,Matched reference,34.12328423503638
2021-02-12 09:00:00,Matched reference,24.793026619573794
2021-02-12 12:00:00,Matched reference,24.79302661957379
2021-02-12 15:00:00,Matched reference,34.12328423503639
2021-02-12 18:00:00,Matched reference,27.07989425600344
2021-02-12 21:00:00,Matched reference,27.07989425600344
2021-02-13 00:00:00,Matched reference,27.079894256003442
2021-02-13 03:00:00,Matched reference,27.07989425600344
2021-02-13 06:00:00,Matched reference,27.079894256003442
2021-02-13 09:00:00,Matched reference,24.112353784400348
2021-02-13 12:00:00,Matched reference,24.793026619573787
2021-02-13 15:00:00,Matched reference,45.697629161972735
2021-02-13 18:00:00,Matched reference,34.12329608851066
2021-02-13 21:00:00,Matched reference,27.079894256003442
2021-02-14 00:00:00,Matched reference,24.11235378440034
2021-02-14 03:00:00,Matched reference,24.112353784400348
2021-02-14 06:00:00,Matched reference,24.02259266766013
2021-02-14 09:00:00,Matched reference,22.094360545738162
2021-02-14 12:00:00,Matched reference,22.523207476121563
2021-02-14 15:00:00,Matched reference,24.112353784400348
2021-02-14 18:00:00,Matched reference,22.98879417889144
2021-02-14 21:00:00,Matched reference,21.68034507571951
2021-01-18 00:00:00,Severe,24.11235378440036
2021-01-18 03:00:00,Severe,24.79302661957379
2021-01-18 06:00:00,Severe,27.079894256003435
2021-01-18 09:00:00,Severe,24.793026619573798
2021-01-18 12:00:00,Severe,23.896317859084746
2021-01-18 15:00:00,Severe,23.896317859084746
2021-01-18 18:00:00,Severe,21.680345075719504
2021-01-18 21:00:00,Severe,19.99087605831129
2021-01-19 00:00:00,Severe,19.108529137082886
2021-01-19 03:00:00,Severe,19.989549100878172
2021-01-19 06:00:00,Severe,20.31637340328848
2021-01-19 09:00:00,Severe,19.989717140942748
2021-01-19 12:00:00,Severe,19.99070130824076
2021-01-19 15:00:00,Severe,21.547850475821857
2021-01-19 18:00:00,Severe,19.99087605831129
2021-01-19 21:00:00,Severe,0.029402790741793722
2021-01-20 00:00:00,Severe,0.025713385949466025
2021-01-20 03:00:00,Severe,0.02940279074179373
2021-01-20 06:00:00,Severe,9.640722530112768
2021-01-20 09:00:00,Severe,3.7256582492533843
2021-01-20 12:00:00,Severe,3.8370765916754532
2021-01-20 15:00:00,Severe,22.116499673395882
2021-01-20 18:00:00,Severe,8.495355051016729
2021-01-20 21:00:00,Severe,0.03794967261336858
2021-01-21 00:00:00,Severe,0.0254385824992537
2021-01-21 03:00:00,Severe,0.02940279074179371
2021-01-21 06:00:00,Severe,6.2947195946482895
2021-01-21 09:00:00,Severe,3.692313851162629
2021-01-21 12:00:00,Severe,3.696071709492472
2021-01-21 15:00:00,Severe,9.64072253011277
2021-01-21 18:00:00,Severe,6.535332130430669
2021-01-21 21:00:00,Severe,0.026776355615092767
2021-01-22 00:00:00,Severe,0.0254385824992537
2021-01-22 03:00:00,Severe,0.02940279074179372
2021-01-22 06:00:00,Severe,21.10995629685082
2021-01-22 09:00:00,Severe,20.601766473853363
2021-01-22 12:00:00,Severe,22.958125943853943
2021-01-22 15:00:00,Severe,24.11235378440035
2021-01-22 18:00:00,Severe,24.11235378440035
2021-01-22 21:00:00,Severe,24.112353784400348
2021-01-23 00:00:00,Severe,24.112353784400348
2021-01-23 03:00:00,Severe,24.112353784400344
2021-01-23 06:00:00,Severe,24.11235378440034
2021-01-23 09:00:00,Severe,24.112353784400344
2021-01-23 12:00:00,Severe,24.112353784400348
2021-01-23 15:00:00,Severe,27.079894256003442
2021-01-23 18:00:00,Severe,27.079894256003445
2021-01-23 21:00:00,Severe,27.079894256003435
2021-01-24 00:00:00,Severe,24.793026619573794
2021-01-24 03:00:00,Severe,24.112353784400348
2021-01-24 06:00:00,Severe,24.112353784400348
2021-01-24 09:00:00,Severe,24.793026619573794
2021-01-24 12:00:00,Severe,24.793026619573787
2021-01-24 15:00:00,Severe,34.123296088510656
2021-01-24 18:00:00,Severe,27.079894256003435
2021-01-24 21:00:00,Severe,27.07989425600344
2021-01-25 00:00:00,Severe,27.07989425600344
2021-01-25 03:00:00,Severe,34.12329608851067
2021-01-25 06:00:00,Severe,47.47082320818308
2021-01-25 09:00:00,Severe,46.811863801926265
2021-01-25 12:00:00,Severe,46.811863801926265
2021-01-25 15:00:00,Severe,46.81186380192626
2021-01-25 18:00:00,Severe,45.69762916197274
2021-01-25 21:00:00,Severe,27.07989425600344
2021-01-26 00:00:00,Severe,27.079894256003442
2021-01-26 03:00:00,Severe,27.07989425600344
2021-01-26 06:00:00,Severe,46.81186380192625
2021-01-26 09:00:00,Severe,47.47082320818307
2021-01-26 12:00:00,Severe,47.47082320818308
2021-01-26 15:00:00,Severe,47.68789034250844
2021-01-26 18:00:00,Severe,47.470823208183084
2021-01-26 21:00:00,Severe,46.81186380192624
2021-01-27 00:00:00,Severe,34.123296088510656
2021-01-27 03:00:00,Severe,46.81186380192624
2021-01-27 06:00:00,Severe,48.45769963474135
2021-01-27 09:00:00,Severe,49.134033085248994
2021-01-27 12:00:00,Severe,48.45769963474136
2021-01-27 15:00:00,Severe,49.134033085248994
2021-01-27 18:00:00,Severe,47.47082320818307
2021-01-27 21:00:00,Severe,46.81186380192625
2021-01-28 00:00:00,Severe,34.12328423503638
2021-01-28 03:00:00,Severe,46.81186380192626
2021-01-28 06:00:00,Severe,49.134033085249
2021-01-28 09:00:00,Severe,49.134033085248994
2021-01-28 12:00:00,Severe,49.134033085248994
2021-01-28 15:00:00,Severe,49.13403308524899
2021-01-28 18:00:00,Severe,47.47082320818307
2021-01-28 21:00:00,Severe,46.81186380192626
2021-01-29 00:00:00,Severe,34.12268420987989
2021-01-29 03:00:00,Severe,45.69762916197272
2021-01-29 06:00:00,Severe,46.81186380192624
2021-01-29 09:00:00,Severe,47.47082320818307
2021-01-29 12:00:00,Severe,46.81186380192625
2021-01-29 15:00:00,Severe,46.81186380192626
2021-01-29 18:00:00,Severe,46.81186380192625
2021-01-29 21:00:00,Severe,34.12328423503638
2021-01-30 00:00:00,Severe,27.079894256003445
2021-01-30 03:00:00,Severe,27.079894256003442
2021-01-30 06:00:00,Severe,45.69762916197272
2021-01-30 09:00:00,Severe,46.81186380192626
2021-01-30 12:00:00,Severe,46.811863801926265
2021-01-30 15:00:00,Severe,46.81186380192625
2021-01-30 18:00:00,Severe,46.81186380192626
2021-01-30 21:00:00,Severe,45.69762916197274
2021-01-31 00:00:00,Severe,27.079894256003442
2021-01-31 03:00:00,Severe,27.079894256003435
2021-01-31 06:00:00,Severe,34.1226842098799
2021-01-31 09:00:00,Severe,46.81186380192626
2021-01-31 12:00:00,Severe,45.69762916197273
2021-01-31 15:00:00,Severe,46.811863801926265
2021-01-31 18:00:00,Severe,46.81186380192625
2021-01-31 21:00:00,Severe,34.123747905903585
2021-02-01 00:00:00,Severe,27.079894256003445
2021-02-01 03:00:00,Severe,34.123938937939585
2021-02-01 06:00:00,Severe,47.687890342508425
2021-02-01 09:00:00,Severe,48.45769963474135
2021-02-01 12:00:00,Severe,48.45769963474135
2021-02-01 15:00:00,Severe,49.134033085249
2021-02-01 18:00:00,Severe,47.68789034250844
2021-02-01 21:00:00,Severe,46.81186380192624
2021-02-02 00:00:00,Severe,34.123747905903585
2021-02-02 03:00:00,Severe,46.81186380192625
2021-02-02 06:00:00,Severe,49.13403308524899
2021-02-02 09:00:00,Severe,49.13403308524899
2021-02-02 12:00:00,Severe,49.134033085249
2021-02-02 15:00:00,Severe,49.134033085249
2021-02-02 18:00:00,Severe,47.470823208183084
2021-02-02 21:00:00,Severe,45.697629161972735
2021-02-03 00:00:00,Severe,27.079894256003435
2021-02-03 03:00:00,Severe,34.12393893793957
2021-02-03 06:00:00,Severe,47.470823208183084
2021-02-03 09:00:00,Severe,48.45769963474136
2021-02-03 12:00:00,Severe,47.68789034250845
2021-02-03 15:00:00,Severe,47.47082320818307
2021-02-03 18:00:00,Severe,46.81186380192626
2021-02-03 21:00:00,Severe,34.12329608851066
2021-02-04 00:00:00,Severe,27.07989425600344
2021-02-04 03:00:00,Severe,34.12329608851066
2021-02-04 06:00:00,Severe,47.47082320818309
2021-02-04 09:00:00,Severe,47.68789034250846
2021-02-04 12:00:00,Severe,47.470823208183084
2021-02-04 15:00:00,Severe,47.687890342508446
2021-02-04 18:00:00,Severe,47.47082320818308
2021-02-04 21:00:00,Severe,45.697629161972735
2021-02-05 00:00:00,Severe,27.079894256003442
2021-02-05 03:00:00,Severe,45.69762916197273
2021-02-05 06:00:00,Severe,47.47082320818308
2021-02-05 09:00:00,Severe,47.687890342508446
2021-02-05 12:00:00,Severe,46.81186380192625
2021-02-05 15:00:00,Severe,47.47082320818306
2021-02-05 18:00:00,Severe,46.81186380192625
2021-02-05 21:00:00,Severe,34.12329608851066
2021-02-06 00:00:00,Severe,27.079894256003442
2021-02-06 03:00:00,Severe,27.07989425600345
2021-02-06 06:00:00,Severe,27.079894256003445
2021-02-06 09:00:00,Severe,34.12328423503638
2021-02-06 12:00:00,Severe,27.07989425600344
2021-02-06 15:00:00,Severe,27.07989425600344
2021-02-06 18:00:00,Severe,24.11235378440034
2021-02-06 21:00:00,Severe,21.91249234753832
2021-02-07 00:00:00,Severe,19.99061339350269
2021-02-07 03:00:00,Severe,18.961453964514288
2021-02-07 06:00:00,Severe,0.025732637237826504
2021-02-07 09:00:00,Severe,19.94668030321662
2021-02-07 12:00:00,Severe,18.998577687091494
2021-02-07 15:00:00,Severe,19.068936283788474
2021-02-07 18:00:00,Severe,3.8370765938521996
2021-02-07 21:00:00,Severe,3.640595308058828
2021-02-08 00:00:00,Severe,0.02571338594946602
2021-02-08 03:00:00,Severe,19.989549100878165
2021-02-08 06:00:00,Severe,22.987936098731975
2021-02-08 09:00:00,Severe,22.813277633309234
2021-02-08 12:00:00,Severe,22.988794178891442
2021-02-08 15:00:00,Severe,24.79302661957379
2021-02-08 18:00:00,Severe,27.07989425600344
2021-02-08 21:00:00,Severe,24.79302661957378
2021-02-09 00:00:00,Severe,24.79302661957379
2021-02-09 03:00:00,Severe,27.07989425600344
2021-02-09 06:00:00,Severe,45.69762916197273
2021-02-09 09:00:00,Severe,34.12394488676513
2021-02-09 12:00:00,Severe,45.69762916197272
2021-02-09 15:00:00,Severe,46.81186380192625
2021-02-09 18:00:00,Severe,45.69762916197273
2021-02-09 21:00:00,Severe,27.079894256003442
2021-02-10 00:00:00,Severe,27.07989425600344
2021-02-10 03:00:00,Severe,27.079894256003435
2021-02-10 06:00:00,Severe,45.69762916197273
2021-02-10 09:00:00,Severe,27.079894256003435
2021-02-10 12:00:00,Severe,27.079894256003435
2021-02-10 15:00:00,Severe,34.12393893793955
2021-02-10 18:00:00,Severe,27.079894256003435
2021-02-10 21:00:00,Severe,27.079894256003445
2021-02-11 00:00:00,Severe,27.07989425600343
2021-02-11 03:00:00,Severe,34.12372578905152
2021-02-11 06:00:00,Severe,46.81186380192625
2021-02-11 09:00:00,Severe,46.81186380192624
2021-02-11 12:00:00,Severe,46.81186380192625
2021-02-11 15:00:00,Severe,47.47082320818307
2021-02-11 18:00:00,Severe,46.81186380192625
2021-02-11 21:00:00,Severe,27.079894256003442
2021-02-12 00:00:00,Severe,27.079894256003435
2021-02-12 03:00:00,Severe,27.079894256003442
2021-02-12 06:00:00,Severe,34.12328423503638
2021-02-12 09:00:00,Severe,24.793026619573794
2021-02-12 12:00:00,Severe,24.79302661957379
2021-02-12 15:00:00,Severe,34.12328423503639
2021-02-12 18:00:00,Severe,27.07989425600344
2021-02-12 21:00:00,Severe,27.07989425600344
2021-02-13 00:00:00,Severe,27.079894256003442
2021-02-13 03:00:00,Severe,27.07989425600344
2021-02-13 06:00:00,Severe,27.079894256003442
2021-02-13 09:00:00,Severe,24.112353784400348
2021-02-13 12:00:00,Severe,24.793026619573777
2021-02-13 15:00:00,Severe,45.697629161972735
2021-02-13 18:00:00,Severe,34.12329608851066
2021-02-13 21:00:00,Severe,27.079894256003442
2021-02-14 00:00:00,Severe,24.11235378440034
2021-02-14 03:00:00,Severe,24.112353784400348
2021-02-14 06:00:00,Severe,24.02259266766013
2021-02-14 09:00:00,Severe,22.094360545738162
2021-02-14 12:00:00,Severe,22.523207476121563
2021-02-14 15:00:00,Severe,24.112353784400348
2021-02-14 18:00:00,Severe,22.98879417889144
2021-02-14 21:00:00,Severe,21.68034507571951
