snapshot,selection_reason,scenario,demand_GW,onshore wind_GW,offshore wind_GW,solar_GW,biomass_GW,coal_GW,lignite_GW,CCGT_GW,waste_GW,geothermal_GW,modelled_marginal_price_EUR_per_MWh,OCGT / oil / peaker_GW,load shedding_GW
2021-01-28 09:00:00,Maximum residual load,severe fossil-rich,75.57766998291014,2.135066012337613,1.0003383571636872,0.6240816545291591,8.020001832999998,20.351945,19.457035,20.8346431258797,3.127659,0.026900000000000004,49.134033085248994,,
2021-02-01 21:00:00,Minimum available VRE,severe fossil-rich,58.124056640625,1.2155434112818335,0.12886881331847141,,8.020001832999998,20.351945,19.457035,5.796103583024705,3.127659,0.026900000000000004,46.81186380192624,,
2021-01-28 09:00:00,Maximum CCGT dispatch,severe fossil-rich,75.57766998291014,2.135066012337613,1.0003383571636872,0.6240816545291591,8.020001832999998,20.351945,19.457035,20.8346431258797,3.127659,0.026900000000000004,49.134033085248994,,
2021-01-28 06:00:00,Maximum modelled marginal price,severe fossil-rich,72.19035919443765,2.245516884927644,0.6515552494583977,0.09644487727787682,8.020001832999998,20.351945,19.457035,18.21330134977374,3.127659,0.026900000000000004,49.134033085249,,
2021-01-28 09:00:00,Maximum load shedding,decarbonised no nuclear,75.57766998291014,2.135066012337613,1.0003383571636872,0.6240816545291591,8.020001832999998,,,30.783128330000004,3.127659,0.026900000000000004,10000.000000000002,11.797089709000002,18.063405086879715
