timestamp,technology,matched_reference_cf,severe_cf
2021-02-05 00:00:00,Onshore wind,0.1506640753118756,0.030132815062375057
2021-02-05 03:00:00,Onshore wind,0.17765087930350704,0.03553017586070135
2021-02-05 06:00:00,Onshore wind,0.240768847050458,0.04815376941009155
2021-02-05 09:00:00,Onshore wind,0.22472710024028886,0.04494542004805774
2021-02-05 12:00:00,Onshore wind,0.21219823576480323,0.042439647152960606
2021-02-05 15:00:00,Onshore wind,0.2627373553462666,0.05254747106925325
2021-02-05 18:00:00,Onshore wind,0.30882425254090984,0.06176485050818193
2021-02-05 21:00:00,Onshore wind,0.33484133231906943,0.06696826646381383
2021-02-06 00:00:00,Onshore wind,0.36322209808238715,0.07264441961647737
2021-02-06 03:00:00,Onshore wind,0.3889730409823762,0.08078421136174682
2021-02-06 06:00:00,Onshore wind,0.46789982641352007,0.10782666669249796
2021-02-06 09:00:00,Onshore wind,0.5227823910859829,0.13979836583764577
2021-02-06 12:00:00,Onshore wind,0.6010470430425391,0.19062644984652258
2021-02-06 15:00:00,Onshore wind,0.6986988973544034,0.2639488147271519
2021-02-06 18:00:00,Onshore wind,0.7955973629518366,0.35557364591709273
2021-02-06 21:00:00,Onshore wind,0.7867960197993455,0.41067909633414224
2021-02-07 00:00:00,Onshore wind,0.8134957009654656,0.4880974205792793
2021-02-07 03:00:00,Onshore wind,0.8241399053821211,0.5587966310402084
2021-02-07 06:00:00,Onshore wind,0.8166529557866838,0.6149995959406278
2021-02-07 09:00:00,Onshore wind,0.7655143453316537,0.6294274004852943
2021-02-07 12:00:00,Onshore wind,0.7304651175346036,0.6448858057323408
2021-02-07 15:00:00,Onshore wind,0.7348645259700772,0.6853257245833397
2021-02-07 18:00:00,Onshore wind,0.7432579661775416,0.7206271086374836
2021-02-07 21:00:00,Onshore wind,0.6551385853541463,0.6501032636683047
2021-02-08 00:00:00,Onshore wind,0.6251773617240901,0.6251773617240901
2021-02-08 03:00:00,Onshore wind,0.5711795219471308,0.5711795219471308
2021-02-08 06:00:00,Onshore wind,0.5119029880978375,0.5119029880978375
2021-02-08 09:00:00,Onshore wind,0.48175189943475033,0.48175189943475033
2021-02-08 12:00:00,Onshore wind,0.4128283180031226,0.4128283180031226
2021-02-08 15:00:00,Onshore wind,0.32756947808234904,0.32756947808234904
2021-02-08 18:00:00,Onshore wind,0.25192543575384874,0.25192543575384874
2021-02-08 21:00:00,Onshore wind,0.18159339978749053,0.18159339978749053
2021-02-09 00:00:00,Onshore wind,0.14950503561895498,0.14950503561895498
2021-02-09 03:00:00,Onshore wind,0.1446953318346031,0.1446953318346031
